yearID,W,L,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,salary
1990,0,0,0,0,0,49,19,11,2,7,7,0.306,6.06,1,0,1,0,74,4,11,1,3,1,242500
1990,0,1,0,0,0,28,9,6,1,4,7,0.257,5.79,0,0,0,0,39,5,7,0,0,2,100000
1990,0,0,0,0,0,20,9,6,0,5,2,0.31,8.1,1,2,1,0,36,2,7,0,1,0,150000
1990,0,2,0,0,0,96,40,20,3,11,14,0.31,5.63,1,3,1,0,144,5,22,1,2,2,315000
1990,0,0,0,0,0,73,30,13,3,11,19,0.306,4.81,1,3,0,1,112,5,15,3,0,2,325000
1990,0,1,0,0,0,20,13,10,1,3,2,0.419,13.5,2,0,0,1,37,2,12,0,3,0,100000
1990,0,0,0,0,0,24,5,4,2,2,6,0.167,4.5,1,0,0,0,32,1,4,0,0,0,100000
1990,0,1,0,0,0,62,24,15,3,4,11,0.293,6.53,0,2,1,0,88,3,15,0,1,4,122000
1990,0,1,0,0,0,23,14,10,3,6,2,0.389,11.74,0,0,1,0,44,2,10,1,0,1,100000
1990,0,6,0,0,2,195,66,25,3,25,32,0.269,3.46,7,3,0,0,276,12,26,1,5,5,800000
1990,0,2,0,0,0,37,13,8,1,6,5,0.265,5.84,0,1,0,0,57,0,10,0,2,0,100000
1990,0,2,0,0,0,55,26,23,0,19,9,0.338,11.29,0,4,0,0,100,0,24,2,1,2,100000
1990,0,2,0,0,0,64,25,14,2,12,7,0.305,5.91,0,4,0,0,97,0,14,1,2,2,1925000
1990,0,3,0,0,0,69,26,18,9,10,14,0.302,7.04,1,1,0,0,99,0,18,2,1,2,100000
1990,0,1,0,0,0,77,27,14,3,9,15,0.273,4.91,4,0,2,0,112,2,15,2,0,1,150000
1990,0,3,0,0,0,86,28,18,4,17,15,0.241,5.65,0,4,0,1,134,0,21,1,0,1,222500
1990,0,5,0,0,0,152,53,30,2,30,18,0.277,5.33,1,2,2,1,229,0,34,4,2,5,125000
1991,1,1,0,0,0,26,13,7,3,5,8,0.342,7.27,0,0,0,0,44,5,9,1,0,0,165000
1991,1,2,0,0,1,64,31,15,2,12,14,0.326,6.33,2,4,0,0,109,9,18,2,0,1,855000
1991,1,4,0,0,40,178,54,20,9,16,44,0.236,3.03,3,0,1,0,248,51,21,0,2,2,2533333
1991,1,2,0,0,0,155,41,24,5,22,41,0.218,4.18,5,2,4,0,219,14,26,3,2,2,425000
1991,1,0,0,0,0,38,12,6,3,3,6,0.261,4.26,1,0,0,0,49,6,6,0,0,2,105000
1991,1,0,0,0,0,45,18,13,1,7,6,0.29,7.8,0,1,0,0,69,1,15,0,0,2,100000
1991,1,4,0,0,2,221,73,47,5,39,43,0.256,5.74,6,7,1,0,331,11,52,3,3,3,125000
1991,1,2,0,0,0,122,52,38,8,30,32,0.313,8.41,0,4,0,0,201,4,40,2,3,5,125000
1991,1,1,0,0,2,101,31,14,3,11,38,0.252,3.74,2,1,0,1,138,10,16,1,3,6,830000
1991,1,2,0,0,0,202,82,27,3,14,32,0.299,3.61,5,1,0,0,292,22,28,3,1,4,530000
1991,1,3,0,0,0,105,54,31,8,15,23,0.355,7.97,0,1,1,0,174,3,33,3,3,0,485000
1991,1,6,0,0,0,160,61,35,6,32,34,0.285,5.91,2,2,0,1,247,0,35,1,0,7,570000
1991,1,1,0,0,0,49,16,8,1,8,11,0.254,4.41,0,2,0,0,72,3,9,0,1,1,125000
1991,1,0,0,0,0,40,10,5,2,8,3,0.217,3.38,1,1,0,0,57,5,5,1,2,2,325000
1991,1,4,0,0,4,181,59,29,8,32,47,0.258,4.33,4,2,4,1,271,20,31,4,2,5,105000
1991,1,5,0,0,0,146,60,37,12,23,23,0.306,6.84,1,0,3,0,229,11,38,3,4,3,1100000
1991,1,2,0,0,0,155,62,34,5,17,20,0.3,5.92,1,2,0,1,231,6,36,2,4,4,800000
1991,1,2,0,0,17,271,74,20,3,26,48,0.224,1.99,4,2,1,1,359,30,22,2,0,19,950000
1991,1,0,0,0,0,67,26,10,1,12,8,0.295,4.03,0,0,0,0,101,0,11,1,0,4,112000
1991,1,0,0,0,0,53,12,1,0,7,8,0.203,0.51,1,0,0,0,69,5,3,1,2,2,240000
1991,1,1,0,0,0,35,11,9,3,5,6,0.25,6.94,1,2,0,0,49,5,9,0,0,1,130000
1991,1,1,0,0,0,59,25,14,5,9,8,0.313,6.41,0,0,0,0,90,2,14,0,1,2,2400000
1991,1,6,0,0,23,207,74,30,5,14,48,0.285,3.91,3,3,1,1,290,40,35,10,5,4,2641667
1991,1,0,0,0,1,144,37,16,2,13,34,0.214,3,1,4,2,0,190,6,19,1,1,6,190000
1991,1,1,0,0,0,67,17,10,3,11,13,0.215,4.03,0,2,0,0,93,1,10,0,3,0,100000
1991,1,5,0,0,0,142,61,38,4,24,30,0.314,7.23,0,2,2,0,225,6,39,3,2,5,1450000
1991,1,3,0,0,0,144,48,27,5,22,29,0.262,5.06,3,1,0,4,211,2,33,2,4,4,365000
1991,1,3,0,0,0,132,36,14,4,9,31,0.222,2.86,0,0,0,0,177,0,18,5,1,1,2166667
1991,1,7,0,0,0,183,54,33,4,41,42,0.242,4.87,3,14,3,0,272,0,34,3,2,5,118000
1991,1,5,0,0,0,212,89,53,8,48,31,0.309,6.75,4,1,1,1,347,0,59,8,2,7,2625000
1991,0,1,0,0,0,16,13,10,1,5,3,0.464,16.88,0,1,1,0,34,3,10,0,0,0,138000
1991,0,2,0,0,1,186,60,35,8,24,32,0.256,5.08,2,2,3,0,267,14,38,2,4,6,200000
1991,0,3,0,0,0,108,47,32,4,23,23,0.32,8,0,2,0,0,174,0,35,1,3,2,100000
1991,0,0,0,0,0,3,2,2,0,1,0,0.5,18,0,0,0,0,6,1,2,0,1,0,265000
1991,0,0,0,0,0,75,25,11,5,10,16,0.266,3.96,1,1,0,0,104,2,12,0,0,5,250000
1991,0,0,0,0,0,29,13,10,3,5,5,0.317,9.31,0,2,1,1,48,2,11,0,1,0,700000
1991,0,3,0,0,3,171,56,34,9,29,57,0.259,5.37,4,10,2,0,252,16,34,3,2,6,1000000
1991,0,2,0,0,0,20,14,9,3,3,5,0.452,12.15,0,1,0,0,36,0,10,1,1,0,300000
1991,0,2,0,0,0,70,22,10,2,17,12,0.259,3.86,3,2,0,0,106,3,14,2,2,5,140000
1991,0,0,0,0,0,17,8,3,0,4,8,0.333,4.76,1,2,0,0,28,2,3,0,0,1,100000
1991,0,0,0,0,0,14,10,9,1,6,4,0.476,17.36,0,0,0,0,30,1,9,0,3,0,100000
1991,0,3,0,0,0,37,23,16,1,7,6,0.397,11.68,1,1,0,0,68,0,16,2,1,0,100000
1991,0,0,0,0,0,20,11,7,0,7,4,0.367,9.45,1,0,0,0,37,2,9,0,0,2,700000
1991,0,0,0,0,0,55,28,15,4,7,6,0.354,7.36,2,2,1,0,87,4,16,0,0,3,105000
1991,0,0,0,0,0,5,4,2,0,4,0,0.5,10.8,0,0,0,0,12,1,2,0,0,1,394500
1991,0,2,0,0,0,38,23,14,5,6,5,0.383,9.95,0,1,0,0,66,1,15,0,0,0,1533334
1991,0,1,0,0,0,16,8,6,1,1,0,0.32,10.13,0,1,0,0,26,0,7,0,0,0,2416667
1991,0,0,0,0,1,40,15,6,1,10,6,0.273,4.05,3,1,0,0,66,3,8,1,0,1,132500
1991,0,1,0,0,4,144,47,16,4,19,34,0.25,3,4,4,1,0,211,26,17,3,0,2,950000
1991,0,0,0,0,1,10,6,2,0,1,2,0.353,5.4,0,0,0,0,18,1,4,0,0,0,105000
1991,0,2,0,0,0,51,19,11,1,7,7,0.288,5.82,2,0,1,1,75,2,11,1,0,1,115000
1991,0,1,0,0,0,29,10,9,5,5,8,0.256,8.38,0,1,0,1,44,2,9,0,0,1,287500
1991,0,0,0,0,1,18,10,3,0,3,4,0.37,4.5,0,0,0,0,31,2,4,0,1,0,105000
1991,0,0,0,0,0,22,5,2,1,3,3,0.208,2.45,0,1,2,0,30,1,2,1,0,1,100000
1991,0,0,0,0,0,5,3,5,0,5,1,0.429,27,0,0,0,0,13,1,5,1,0,0,180000
1991,0,1,0,0,0,13,8,8,2,5,2,0.421,16.62,0,0,1,0,27,3,8,2,0,0,435000
1991,0,6,0,0,17,99,39,22,6,19,16,0.302,6,5,1,1,1,151,28,22,2,0,5,1900000
1991,0,2,0,0,0,62,23,16,1,11,14,0.277,6.97,0,3,0,0,95,9,18,1,0,2,140000
1991,0,2,0,0,0,21,11,10,2,4,3,0.367,12.86,1,0,1,0,35,0,10,0,0,0,2412500
1991,0,1,0,0,0,14,8,3,0,3,1,0.364,5.79,0,1,0,0,27,0,7,2,0,1,100000
1991,0,1,0,0,1,119,43,22,3,23,21,0.281,4.99,4,3,1,1,182,5,31,3,2,6,165000
1991,0,2,0,0,0,254,66,25,2,23,47,0.219,2.66,6,4,0,0,336,29,30,6,5,6,155000
1991,0,1,0,0,1,61,27,16,1,12,9,0.31,7.08,1,1,0,0,99,2,16,0,0,1,575000
1991,0,0,0,0,2,43,8,0,0,5,9,0.157,0,0,2,0,0,56,7,1,0,0,1,100000
1991,0,2,0,0,0,43,25,14,3,4,7,0.379,8.79,1,0,0,0,70,1,14,0,0,0,182500
1991,0,2,0,0,0,32,17,5,0,7,4,0.37,4.22,1,0,0,0,54,1,5,1,0,1,1350000
1991,0,2,0,0,0,76,30,17,5,18,21,0.288,6.04,1,3,0,0,124,2,17,0,2,0,100000
1991,0,3,0,0,17,193,43,16,5,20,53,0.189,2.24,2,0,3,0,255,35,18,2,2,3,900000
1991,0,2,0,0,0,56,21,11,3,6,15,0.273,5.3,1,1,0,0,84,0,11,0,1,1,220000
1991,0,5,0,0,0,94,38,20,5,16,20,0.319,5.74,0,2,1,1,142,1,21,4,2,2,200000
1992,2,3,0,0,1,148,55,12,1,15,24,0.288,2.19,5,1,1,0,213,10,18,4,2,4,109000
1992,2,2,0,0,27,127,53,20,6,7,32,0.308,4.25,0,0,1,0,183,39,20,1,2,5,2633334
1992,2,4,0,0,2,170,51,15,2,18,42,0.238,2.38,8,3,0,1,237,19,19,2,3,4,1805000
1992,2,2,0,0,0,123,48,29,9,20,17,0.302,6.37,0,1,1,0,184,0,29,1,3,7,116000
1992,2,6,0,0,24,232,75,34,6,20,58,0.256,3.96,10,7,0,0,321,53,36,3,5,7,2437500
1992,2,5,0,0,0,241,88,50,4,44,57,0.278,5.6,4,7,3,1,368,4,52,1,4,3,125000
1992,2,5,0,0,5,76,20,8,1,13,23,0.22,2.84,3,1,0,0,108,11,9,2,2,0,1250000
1992,2,3,0,0,5,225,59,24,7,23,76,0.215,2.88,7,2,0,0,303,15,27,4,2,4,270000
1992,2,2,0,0,30,156,34,9,2,19,37,0.186,1.56,0,0,2,0,207,42,10,1,2,3,2400000
1992,2,3,0,0,0,158,71,39,4,23,14,0.329,6.66,0,1,2,0,245,3,44,2,2,9,115000
1992,2,3,0,0,1,195,66,37,4,45,38,0.267,5.12,3,2,0,0,297,6,39,3,2,5,115500
1992,2,1,0,0,1,130,39,12,3,21,18,0.252,2.49,4,1,0,0,180,9,13,3,1,9,109000
1992,2,7,0,0,13,155,55,27,7,24,33,0.275,4.7,6,0,1,0,232,36,29,4,3,3,800000
1992,2,2,0,0,0,162,52,19,6,25,24,0.261,3.17,5,1,2,0,230,16,21,1,3,8,500000
1992,2,4,0,0,0,127,48,28,4,31,26,0.294,5.95,3,2,1,1,199,11,29,1,3,5,125000
1992,2,3,0,0,28,170,51,12,3,22,43,0.238,1.91,3,3,2,0,241,42,14,1,2,3,2600000
1992,2,3,0,0,0,125,41,18,7,27,23,0.268,3.89,6,3,1,1,191,4,25,6,4,1,640000
1992,2,1,0,0,1,117,44,13,3,17,19,0.288,3,3,0,0,0,174,13,17,4,0,6,165000
1992,2,1,0,0,0,71,25,7,0,12,11,0.281,2.66,4,0,2,0,105,7,9,2,0,3,145000
1992,2,5,0,0,0,200,74,31,6,29,54,0.282,4.19,7,7,1,0,301,18,37,5,4,9,275000
1992,2,3,0,0,0,90,32,18,3,16,15,0.278,5.4,1,1,1,0,132,3,20,0,0,4,115000
1992,2,7,0,0,3,235,79,44,4,36,47,0.269,5.06,5,5,0,2,340,23,47,6,4,7,3500000
1992,2,3,1,1,0,114,40,23,6,10,27,0.27,5.45,0,5,4,1,165,2,25,0,3,5,118000
1992,2,2,0,0,5,239,71,21,2,24,60,0.236,2.37,4,4,0,1,330,14,25,2,3,5,510000
1992,2,2,0,0,0,115,46,23,3,19,30,0.299,5.4,1,0,0,0,178,0,28,3,2,2,625000
1992,2,2,0,0,0,115,46,23,3,19,30,0.299,5.4,1,0,0,0,178,0,28,3,2,2,109000
1992,2,3,0,0,0,157,54,30,7,24,27,0.27,5.16,2,1,1,2,228,1,31,2,1,4,145000
1992,2,7,0,0,0,307,95,52,7,43,72,0.245,4.57,1,3,2,0,443,3,56,5,6,4,109000
1992,2,7,0,0,0,307,95,52,7,43,72,0.245,4.57,1,3,2,0,443,3,56,5,6,4,2466667
1992,2,14,1,0,15,363,134,56,8,31,64,0.285,4.17,5,3,1,1,517,26,66,11,4,10,115000
1992,1,5,0,0,36,184,46,14,3,24,58,0.211,2.05,0,4,0,0,244,56,14,0,2,8,1450000
1992,1,2,0,0,0,87,34,11,0,14,23,0.286,3.41,1,2,2,1,135,6,11,0,0,3,525000
1992,1,2,0,0,2,89,31,8,1,14,19,0.279,2.43,3,0,1,0,129,17,9,3,0,2,390000
1992,1,0,0,0,0,49,19,4,1,3,9,0.292,2.2,0,1,0,0,69,0,4,1,0,4,900000
1992,1,3,0,0,22,165,58,29,4,33,45,0.275,4.75,5,0,3,0,253,40,29,2,4,5,3166667
1992,1,2,0,0,2,144,44,16,3,25,23,0.246,3,6,2,0,0,210,15,16,4,2,4,115000
1992,1,4,0,0,3,260,92,48,5,37,47,0.27,4.98,3,2,8,0,392,8,50,2,3,9,3116667
1992,1,3,0,0,0,109,42,29,6,28,19,0.294,7.18,0,1,0,0,176,4,31,1,4,2,3625000
1992,1,6,0,0,39,248,61,20,5,27,69,0.205,2.18,2,2,3,0,333,62,23,4,2,7,2460000
1992,1,2,0,0,0,73,29,14,1,7,7,0.293,5.18,1,0,0,0,107,2,14,0,1,2,400000
1992,1,3,0,0,4,140,41,8,2,18,36,0.23,1.54,5,3,1,1,203,26,9,5,1,1,2575000
1992,1,4,0,0,29,195,64,29,6,24,52,0.256,4.02,4,4,0,0,277,56,34,1,2,2,140000
1992,1,1,0,0,0,41,12,4,1,6,10,0.231,2.63,0,0,0,0,58,5,5,0,0,0,1075000
1992,1,4,0,0,0,106,51,23,3,14,12,0.331,5.86,0,0,2,0,171,0,26,0,1,1,1100000
1992,1,6,1,0,0,174,66,43,7,41,45,0.293,6.67,3,2,0,0,272,6,43,3,3,8,525000
1992,1,1,0,0,0,60,27,16,3,9,7,0.325,7.2,2,0,2,0,95,6,16,1,0,2,950000
1992,1,1,0,0,0,68,35,24,5,13,5,0.354,9.53,3,1,0,0,114,7,24,0,2,2,1600000
1992,1,2,0,0,0,47,26,10,1,3,7,0.371,5.74,0,2,0,0,76,9,15,1,1,1,2266667
1992,1,4,0,0,3,117,41,16,2,10,32,0.272,3.69,3,2,3,0,169,7,19,4,1,3,1400000
1992,1,1,0,0,0,111,39,26,3,21,30,0.281,6.32,6,3,3,0,173,8,27,3,7,1,225000
1992,1,0,0,0,0,20,10,3,0,4,0,0.37,4.05,2,0,0,0,31,0,5,0,0,2,120000
1992,1,0,0,0,0,142,50,23,4,16,26,0.27,4.37,3,0,1,0,204,9,24,1,1,1,182500
1992,1,1,0,0,2,105,26,13,2,8,35,0.202,3.34,2,0,1,0,140,13,14,1,1,1,2000000
1992,1,6,0,0,15,126,40,19,7,13,34,0.255,4.07,5,0,0,0,173,31,19,2,1,5,2650000
1992,1,0,0,0,0,95,34,15,4,19,18,0.283,4.26,3,1,0,0,142,6,16,2,1,3,400000
1992,1,1,0,0,0,71,32,11,1,10,14,0.323,4.18,1,1,0,1,109,7,14,0,0,3,150000
1992,1,4,0,0,1,110,39,17,4,11,25,0.291,4.17,5,0,1,0,157,11,17,6,5,1,109000
1992,1,0,0,0,0,34,11,3,0,1,5,0.256,2.38,0,1,0,0,46,1,3,1,1,0,109000
1992,1,1,0,0,0,49,18,10,1,7,4,0.281,5.51,0,1,1,0,72,0,10,0,0,0,109000
1992,1,1,0,0,2,150,52,16,4,13,34,0.275,2.88,1,1,0,0,209,7,16,5,2,4,114000
1992,1,4,0,0,0,190,62,22,4,29,23,0.268,3.13,6,1,1,2,267,10,22,5,1,11,175000
1992,1,2,0,0,0,94,34,14,2,15,20,0.279,4.02,0,4,2,0,143,0,15,3,1,3,820000
1992,1,3,0,0,0,111,42,31,6,21,24,0.29,7.54,0,2,1,0,171,0,31,2,2,3,109000
1992,1,2,0,0,0,187,65,24,4,24,33,0.275,3.47,0,4,3,0,272,5,27,7,2,3,925000
1992,1,14,0,0,0,400,147,76,20,45,88,0.283,5.13,0,9,1,1,577,0,80,6,5,11,109000
1992,0,0,0,0,0,104,50,31,3,23,17,0.338,8.05,1,4,5,0,180,15,34,2,2,5,600000
1992,0,0,0,0,0,10,3,0,0,1,3,0.231,0,0,0,0,0,14,1,3,0,0,0,140000
1992,0,0,0,0,1,56,16,2,1,10,14,0.239,0.96,1,1,0,0,78,5,3,1,0,3,900000
1992,0,0,0,0,0,11,8,3,0,2,2,0.471,7.36,1,0,0,0,19,2,3,0,0,2,109000
1992,0,0,0,0,1,21,4,5,2,5,5,0.174,6.43,0,0,0,0,30,6,5,1,1,1,109000
1992,0,4,1,0,0,212,69,36,7,42,57,0.257,4.58,2,2,3,0,321,4,42,4,3,6,2266667
1992,0,4,0,0,13,86,22,9,4,11,34,0.208,2.83,1,4,0,0,122,22,12,2,3,1,3125000
1992,0,0,0,0,0,21,6,2,0,2,1,0.222,2.57,0,1,0,0,29,2,3,0,0,1,130000
1992,0,0,0,0,0,43,15,4,0,4,3,0.273,2.51,2,0,0,1,61,4,4,1,1,1,2500000
1992,0,0,0,0,1,60,15,7,1,5,10,0.211,3.15,2,0,1,0,80,5,9,2,1,1,117000
1992,0,0,0,0,0,32,13,14,6,11,5,0.317,11.81,0,2,2,0,54,1,14,0,0,4,150000
1992,0,2,0,0,0,46,22,13,1,9,10,0.349,7.63,0,1,1,0,75,2,13,1,1,2,157500
1992,0,2,0,0,0,54,19,14,3,8,12,0.271,7,0,1,1,1,81,0,14,0,2,1,109000
1992,0,2,0,0,0,34,24,12,4,6,8,0.429,9.53,0,2,0,0,64,0,14,0,2,0,110000
1992,0,1,0,0,0,23,7,7,2,4,3,0.259,8.22,0,0,0,0,33,1,7,2,0,1,140000
1992,0,0,0,0,0,8,3,4,2,2,0,0.273,13.5,0,1,0,0,13,1,4,0,0,0,113500
1992,0,0,0,0,0,33,12,4,1,5,13,0.279,3.27,0,1,1,0,50,5,4,0,1,0,126000
1992,0,2,0,0,0,114,32,12,5,19,26,0.23,2.84,4,0,2,0,163,13,13,1,2,2,300000
1992,0,0,0,0,0,9,8,4,0,0,0,0.471,12,0,0,1,0,18,2,4,0,0,1,109000
1992,0,0,0,0,0,30,17,11,1,3,7,0.378,9.9,0,0,0,1,49,2,11,0,1,0,111000
1992,0,0,0,0,0,31,13,7,0,8,5,0.325,6.1,0,0,0,0,50,3,9,1,1,1,175000
1992,0,0,0,0,0,6,4,2,1,3,1,0.4,9,0,0,0,0,13,1,2,0,0,0,109000
1992,0,0,0,0,0,92,45,18,4,12,11,0.338,5.28,1,1,0,0,148,3,19,1,2,1,275000
1992,0,0,0,0,0,27,8,7,3,6,6,0.235,7,0,0,0,1,40,2,7,0,0,1,130000
1992,0,4,0,0,0,76,25,10,2,5,13,0.26,3.55,0,1,0,0,102,0,11,0,1,5,112000
1992,0,0,0,0,0,3,1,1,0,2,0,0.2,9,0,0,0,0,7,0,1,0,0,0,180000
1992,0,2,0,0,1,131,45,20,0,20,35,0.271,4.12,5,0,1,0,190,14,23,2,1,4,222000
1992,0,0,0,0,0,5,2,2,0,2,1,0.286,10.8,0,0,0,0,9,0,2,0,0,1,109000
1992,0,0,0,0,0,10,5,3,1,2,3,0.385,8.1,0,0,0,0,15,0,3,0,0,2,121000
1992,0,1,0,0,0,46,21,8,1,13,11,0.339,4.7,2,0,2,0,78,3,8,0,1,2,109000
1992,0,2,0,0,0,112,25,10,2,12,32,0.185,2.41,1,4,0,0,148,9,12,1,0,2,110000
1992,0,3,0,0,1,108,52,26,3,21,27,0.351,6.5,3,1,1,0,174,11,27,2,2,2,150000
1992,0,1,0,0,0,186,70,36,7,25,49,0.287,5.23,0,1,0,0,273,12,37,3,1,4,830000
1992,0,3,0,0,0,234,95,45,6,20,43,0.31,5.19,9,3,2,0,339,13,46,6,5,3,1175000
1992,0,7,0,0,0,101,48,41,8,30,22,0.333,10.96,3,5,2,0,179,2,43,3,0,2,125000
1992,0,2,0,0,0,81,33,17,1,5,10,0.287,5.67,0,0,0,1,120,0,21,0,0,2,135000
1993,2,0,0,0,0,71,24,16,1,10,25,0.261,6.08,2,3,1,0,103,5,16,0,0,0,725000
1993,2,1,0,0,2,151,30,12,2,21,29,0.175,2.15,5,0,0,0,197,11,18,3,2,6,150000
1993,2,1,0,0,0,193,59,25,7,29,47,0.25,3.5,3,1,0,0,272,4,28,3,4,7,1150000
1993,2,1,0,0,0,48,10,4,2,5,14,0.179,2.25,3,0,0,0,63,5,4,0,2,0,235000
1993,2,2,0,0,0,46,17,10,2,5,10,0.298,5.87,1,0,2,0,67,3,11,2,1,2,1100000
1993,2,3,0,0,13,145,41,16,1,26,22,0.23,2.98,1,3,3,0,212,28,20,4,1,3,525000
1993,2,6,0,0,0,127,55,35,4,16,17,0.314,7.44,0,4,1,0,197,0,40,1,4,3,100000
1993,2,3,0,0,1,176,62,21,5,11,29,0.268,3.22,3,3,2,0,251,9,25,6,1,4,500000
1993,2,2,0,0,0,153,35,21,1,38,41,0.201,3.71,2,5,3,1,218,10,21,0,3,7,109000
1993,2,2,0,0,0,77,23,5,1,5,16,0.235,1.75,2,0,1,0,105,7,8,1,0,2,135000
1993,2,6,1,0,0,146,66,34,6,13,30,0.322,6.29,1,2,2,0,223,0,38,2,1,6,541667
1993,2,1,0,0,0,129,48,21,5,21,27,0.289,4.4,0,3,0,0,194,0,22,4,3,4,1700000
1993,2,2,0,0,0,111,53,27,7,13,19,0.34,6.57,2,3,2,1,172,0,29,0,1,5,109000
1993,2,3,0,0,0,179,54,24,5,32,53,0.238,3.62,2,0,1,0,262,7,28,1,1,3,109000
1993,2,2,0,0,0,117,31,15,6,20,28,0.23,3.46,4,2,0,1,157,14,16,1,1,7,109000
1993,2,2,0,0,0,63,31,13,2,5,13,0.326,5.57,1,0,3,0,104,11,15,0,1,1,220000
1993,2,1,0,0,0,63,20,11,2,16,15,0.267,4.71,2,1,0,3,94,2,11,1,2,1,725000
1993,2,2,0,0,1,112,40,19,2,17,18,0.282,4.58,5,1,0,0,167,9,20,4,4,3,110000
1993,2,2,0,0,25,141,44,22,8,28,39,0.253,4.21,4,2,2,0,211,37,22,3,4,3,1500000
1993,2,1,0,0,1,127,45,19,5,16,29,0.276,4.04,2,0,0,2,181,21,20,0,2,4,600000
1993,2,3,0,0,3,230,81,35,5,38,36,0.278,4.11,12,3,6,1,345,30,39,9,1,9,850000
1993,2,6,0,0,0,188,68,43,5,33,37,0.276,6.18,2,2,2,0,284,2,45,1,2,5,900000
1993,2,4,0,0,36,201,67,31,7,13,80,0.261,4.16,4,0,2,0,276,52,32,2,2,3,3800000
1993,2,3,0,0,2,90,34,11,2,9,22,0.281,3.3,3,1,1,0,133,10,15,2,0,1,265000
1993,2,4,0,0,1,158,59,28,8,11,46,0.282,4.78,0,0,1,0,224,29,28,1,2,2,825000
1993,2,1,0,0,1,219,78,35,7,23,39,0.281,4.32,6,0,1,2,305,10,37,2,1,10,130000
1993,2,3,0,0,45,215,49,17,4,25,97,0.193,2.13,2,7,1,0,282,70,17,0,2,7,3350000
1993,2,1,0,0,0,188,74,33,10,21,47,0.298,4.74,6,5,0,2,276,12,37,4,3,5,1700000
1993,2,1,0,0,0,116,44,15,5,13,34,0.288,3.49,3,0,0,0,166,15,15,0,0,5,2665333
1993,2,4,0,0,53,226,65,26,7,26,86,0.23,3.11,2,3,1,0,313,69,26,1,2,8,3833333
1993,2,1,0,0,1,98,40,18,3,23,23,0.305,4.96,5,2,1,0,158,15,19,3,0,5,1190000
1993,2,2,0,0,2,107,24,13,5,19,26,0.185,3.28,7,3,0,0,152,13,13,2,1,1,109000
1993,2,1,0,0,1,98,40,18,3,23,23,0.305,4.96,5,2,1,0,158,15,19,3,0,5,109000
1993,2,0,0,0,0,31,18,11,1,10,8,0.375,9.58,1,1,1,0,59,3,11,0,0,1,125000
1993,2,0,0,0,0,113,38,10,1,15,30,0.262,2.39,0,1,4,1,169,2,13,2,2,1,125000
1993,2,4,0,0,43,150,49,25,11,9,49,0.251,4.5,1,1,0,0,206,48,25,0,2,1,2691667
1993,2,1,0,0,2,113,36,15,4,11,30,0.247,3.58,1,2,1,0,159,5,16,1,0,2,109000
1993,2,2,0,0,0,242,71,24,3,28,62,0.236,2.68,5,3,4,0,334,24,28,0,1,9,114000
1993,2,3,0,0,19,275,68,21,3,29,89,0.206,2.06,4,6,0,1,365,40,22,4,2,10,109000
1993,2,3,0,0,0,114,40,22,3,19,21,0.268,5.21,2,0,1,0,173,3,28,1,3,3,109000
1993,2,2,0,0,0,142,51,24,4,25,31,0.28,4.56,5,3,1,0,214,11,30,5,1,5,312500
1993,2,4,0,0,0,89,47,28,2,11,9,0.362,8.49,1,1,3,0,150,2,29,2,4,0,250000
1993,2,2,1,0,0,117,52,26,5,9,16,0.333,6,0,2,0,0,166,2,26,1,0,4,109000
1993,2,3,0,0,0,137,57,26,3,13,34,0.306,5.12,1,6,1,0,202,2,26,2,0,5,130000
1993,2,7,0,0,0,287,91,44,12,32,50,0.254,4.14,2,2,7,0,404,13,47,5,2,10,140000
1993,2,3,0,0,0,138,53,24,9,13,20,0.296,4.7,1,2,0,2,196,0,25,1,2,5,109000
1993,2,6,0,0,3,300,105,49,9,48,60,0.274,4.41,2,5,0,1,442,8,53,8,3,7,182500
1993,2,4,0,0,0,185,61,25,6,22,35,0.262,3.65,3,1,2,0,265,0,35,5,3,3,109000
1993,2,8,1,0,0,254,117,62,14,24,39,0.331,6.59,2,1,1,0,390,1,66,6,5,7,152000
1993,2,5,0,0,0,249,93,38,11,33,33,0.288,4.12,2,4,5,1,373,2,49,11,1,11,113500
1993,2,7,0,0,0,302,104,55,11,43,52,0.269,4.92,5,3,0,0,443,1,63,8,5,6,109000
1993,1,1,0,0,0,120,38,23,4,15,39,0.242,5.18,4,1,2,1,175,19,28,0,1,4,475000
1993,1,4,0,0,33,140,39,14,1,14,45,0.231,2.7,1,2,1,0,189,48,16,1,4,6,2175000
1993,1,0,0,0,8,85,21,9,2,15,24,0.204,2.86,1,0,2,0,124,11,12,1,3,1,115000
1993,1,2,0,0,0,96,37,15,3,12,10,0.311,4.22,1,1,2,0,142,2,16,2,7,3,140000
1993,1,6,1,0,0,180,73,48,11,32,31,0.303,7.2,1,6,3,0,278,3,48,1,1,7,112500
1993,1,0,0,0,0,62,22,12,1,11,10,0.286,5.23,0,4,3,0,96,4,12,1,4,0,250000
1993,1,3,0,0,0,67,27,15,1,14,11,0.3,6.04,0,0,0,0,107,0,17,2,1,3,300000
1993,1,4,1,0,0,119,47,25,6,23,19,0.294,5.67,3,3,1,1,189,1,29,3,2,4,109000
1993,1,2,0,0,0,84,45,19,9,8,17,0.375,6.11,5,0,0,0,131,5,20,2,1,7,137500
